part_id,failure_year,part_year,diameter,length,material,has_failed
RS10305,2018,1960,100,27.87284786,CU,0
RS103971,2018,1962,150,2.644561309,HDPE,0
RS109718,2018,1951,125,10.04785002,CU,0
RS103504,2018,1990,125,1.891070593,MPVC,0
RS106961,2018,1990,125,5.2561442739999995,GI,0
RS109747,2018,1936,250,254.5513724,CU,0
RS109647,2018,1957,100,2.434380945,CU,0
RS106662,2018,1981,125,85.69702509999998,CU,0
RS106618,2018,1965,200,27.13759095,CU,0
RS104971,2018,1986,80,145.8021007,GI,0
RS104973,2018,1972,300,60.03387582,CU,0
RS106526,2018,1990,125,87.3570437,GI,0
RS106648,2018,1955,100,12.31577172,CU,0
RS10850,2018,1967,125,8.692660189,CU,0
RS103057,2018,1956,80,4.702363786,CU,0
RS109160,2018,1998,125,18.8545145,MPVC,0
RS10155,2018,1963,80,9.757939347,HDPE,0
RS10314,2018,1962,80,4.136227709,CU,0
RS106323,2018,1963,100,5.07603767,CU,0
RS104393,2018,1994,125,67.05846761,GI,0
RS106661,2018,1983,150,2.150022034,GI,0
RS109598,2018,1946,80,2.67431586,CU,0
RS106051,2018,1975,100,47.210094299999994,HDPE,0
RS105246,2018,1995,100,66.02564391,GI,0
RS109128,2018,1973,150,5.6299602879999995,HDPE,0
RS10438,2018,1950,80,7.342064285,CU,0
RS105093,2018,1969,250,278.75906569999995,CU,0
RS109104,2018,1967,125,200.38586769999998,HDPE,0
RS103940,2018,1985,125,6.777471414,GI,0
RS106695,2018,1966,250,1.936903082,RC,0
RS10821,2018,1996,100,4.52779878,GI,0
RS104338,2018,1988,150,63.05108504,MPVC,0
RS104196,2018,1959,150,5.963096397999999,CU,0
RS109091,2018,1975,225,14.59344728,CU,0
RS10622,2018,1961,100,10.42950711,CU,0
RS104040,2018,1958,100,33.15859853,HDPE,0
RS10030,2018,1964,100,21.54157194,CU,0
RS106865,2018,1996,150,14.810634799999999,MPVC,0
RS103530,2018,1989,200,83.54543606,GI,0
RS106951,2018,1987,80,32.00082617,GI,0
RS103452,2018,1966,125,26.05677767,HDPE,0
RS102970,2018,1973,150,43.090705,CU,0
RS105023,2018,1978,200,27.41092389,CU,0
RS106680,2018,1969,250,12.44757298,RC,0
RS106336,2018,1984,100,1.931216743,HDPE,0
RS10872,2018,1965,125,1.3114368459999999,CU,0
RS105294,2018,1989,200,41.93305734,GI,0
RS105465,2018,1945,80,219.3005084,CU,0
RS106651,2018,1950,150,13.35331647,CU,0
RS109064,2018,1989,125,1.5410609240000002,RC,0
RS109571,2018,1989,125,2.543287249,GI,0
RS10223,2018,1957,125,34.36744215,HDPE,0
RS104299,2018,1972,300,24.83831438,CU,0
RS106873,2018,1975,125,2.231953295,CU,0
RS104186,2018,1966,225,1.5662666090000001,CU,0
RS109713,2018,1922,150,5.341650608999999,CU,0
RS105400,2018,1999,80,16.45540823,MPVC,0
RS105162,2018,1995,150,7.7199546460000015,MPVC,0
RS106574,2018,1971,25,13.01181761,ABS,0
RS10210,2018,1955,100,3.849911286,CU,0
RS10764,2018,1965,80,33.12508703,HDPE,0
RS109655,2018,1950,100,0.481185036,HDPE,0
RS104104,2018,1960,100,3.3451840919999998,CU,0
RS104277,2018,1994,150,14.95983813,MPVC,0
RS104148,2018,1970,150,186.75958500000002,HDPE,0
RS105100,2018,1972,300,2.758755699,CU,0
RS10072,2018,1973,300,1.7041368030000001,CU,0
RS103147,2018,1965,80,0.576620664,CU,0
RS10933,2018,1965,80,88.73474811,HDPE,0
RS106510,2018,1967,225,211.2049156,CU,0
RS10404,2018,1954,125,1.0401631470000001,CU,0
RS106411,2018,1985,125,36.51275792,HDPE,0
RS104264,2018,1990,100,125.46757520000001,GI,0
RS103503,2018,1946,150,3.654016535,RC,0
RS106855,2018,1967,150,4.741861698,CU,0
RS109711,2018,1985,150,13.28362833,GI,0
RS105280,2018,1989,150,70.67549267,GI,0
RS106725,2018,1965,80,2.687984198,CU,0
RS10346,2018,1964,150,73.80597370000002,HDPE,0
RS105190,2018,1972,80,7.397277514,HDPE,0
RS10166,2018,1975,150,7.585509254,CU,0
RS106418,2018,1990,300,92.88723091,GI,0
RS10677,2018,1956,80,17.8994001,CU,0
RS103951,2018,1973,125,2.144359698,CU,0
RS106281,2018,1986,150,88.76485412,HDPE,0
RS106042,2018,1971,150,5.472269002999999,CU,0
RS103154,2018,1975,150,6.5255095910000005,CU,0
RS105021,2018,1976,225,8.073336278,CU,0
RS106950,2018,1997,80,64.03448448,MPVC,0
RS105999,2018,1978,250,6.333639886,GI,0
RS103049,2018,1957,100,217.648218,HDPE,0
RS106467,2018,1997,125,12.46024251,GI,0
RS105429,2018,1991,200,2.224922163,GI,0
RS106664,2018,1963,80,32.68644676,HDPE,0
RS103148,2018,1976,125,1.1951565229999999,CU,0
RS106867,2018,1995,80,19.42476637,MPVC,0
RS103534,2018,1978,250,10.55477271,RC,0
RS109208,2018,2000,150,22.09824655,MPVC,0
RS10645,2018,1956,100,3.690229561,CU,0
RS109664,2018,1949,100,7.507196059,CU,0
RS104361,2018,1978,150,157.6696073,GI,0
RS106359,2018,1985,150,274.4758731,GI,0
RS103547,2018,1983,125,16.6395038,GI,0
RS104053,2018,1966,150,161.21954250000005,CU,0
RS104102,2018,1970,100,16.647143099999994,CU,0
RS105202,2018,1969,100,4.58783455,HDPE,0
RS106220,2018,1969,125,6.11831683,CU,0
RS105269,2018,1994,100,70.60546602,GI,0
RS10886,2018,1976,125,3.0701828780000002,CU,0
RS105094,2018,1975,300,19.04303046,CU,0
RS106203,2018,1984,125,3.91343198,GI,0
RS10477,2018,1992,80,56.48420179,GI,0
RS109203,2018,1972,125,1.013114858,HDPE,0
RS105281,2018,1990,125,3.219065473,GI,0
RS10310,2018,1959,150,8.037466988,CU,0
RS10105,2018,1959,200,141.042067,CU,0
RS106626,2018,1952,150,122.48426869999999,CU,0
RS105096,2018,1982,150,0.44988598,GI,0
RS106558,2018,1964,150,8.901660654,CU,0
RS106240,2018,1976,150,19.76601302,CU,0
RS109699,2018,1933,80,42.68481329,CU,0
RS105282,2018,1995,300,8.991843643,GI,0
RS104435,2018,1990,200,21.47093329,GI,0
RS106506,2018,1969,300,3.27406545,CU,0
RS105047,2018,1993,125,68.59357401,GI,0
RS106157,2018,1972,150,2.943592274,HDPE,0
RS106394,2018,1971,80,33.91023632,HDPE,0
RS10108,2018,1970,125,14.19201389,HDPE,0
RS10006,2018,1979,150,6.714034925,CU,0
RS105121,2018,1978,200,3.6673262319999997,CU,0
RS106096,2018,1972,200,11.42336302,CU,0
RS105459,2018,1982,200,2.345908685,GI,0
RS106295,2018,1979,80,4.2118912239999995,GI,0
RS104195,2018,1991,125,3.198726091,GI,0
RS106987,2018,1983,80,18.39058252,GI,0
RS105135,2018,1975,150,9.375853556000001,CU,0
RS109573,2018,1956,150,4.445084986,HDPE,0
RS104259,2018,1974,300,67.00914327,CU,0
RS105340,2018,1996,150,3.537089575,MPVC,0
RS104110,2018,1963,100,21.26902468,HDPE,0
RS10393,2018,1971,80,78.05988082,HDPE,0
RS105130,2018,1989,250,36.31835693,GI,0
RS103468,2018,1961,80,17.3311457,HDPE,0
RS10766,2018,1958,100,7.289188789,CU,0
RS102924,2018,1984,150,1.104974902,GI,0
RS103518,2018,1967,150,134.7587515,HDPE,0
RS109644,2018,1963,100,4.3647059,CU,0
RS106774,2018,1990,200,16.72186674,GI,0
RS103027,2018,1963,150,3.0748573880000003,HDPE,0
RS109210,2018,1998,300,2.12101027,GI,0
RS106468,2018,1988,250,3.829426648,GI,0
RS10861,2018,1955,125,4.281914726,CU,0
RS104020,2018,1964,300,19.05137249,CU,0
RS103015,2018,1964,80,3.26829294,HDPE,0
RS10328,2018,1975,100,9.101625996000001,CU,0
RS10135,2018,1966,80,22.91645367,CU,0
RS10963,2018,1969,100,7.664658763999999,CU,0
RS102919,2018,1956,100,178.6956908,HDPE,0
RS104043,2018,1988,250,8.020736722999999,GI,0
RS103038,2018,1960,100,122.82986899999999,HDPE,0
RS106576,2018,1962,100,0.456153269,HDPE,0
RS106772,2018,1987,200,19.8800545,GI,0
RS109612,2018,1988,125,1.389122797,RC,0
RS105388,2018,1989,100,62.87029981,MPVC,0
RS106198,2018,1982,125,1.0563544740000002,GI,0
RS10563,2018,1961,125,6.525520296,CU,0
RS10425,2018,1950,300,1.9335640440000001,CU,0
RS10049,2018,1975,125,8.336158031,CU,0
RS104022,2018,1970,125,16.98625802,CU,0
RS103045,2018,1964,100,2.5836547359999997,HDPE,0
RS106499,2018,1987,125,12.68479838,GI,0
RS103104,2018,2000,100,36.92572179,GI,0
RS105273,2018,1996,100,111.67923429999999,MPVC,0
RS104071,2018,1961,150,83.85993763,CU,0
RS103021,2018,1968,100,2.4020835640000002,CU,0
RS10632,2018,1962,80,62.07400817,HDPE,0
RS106290,2018,1983,100,6.982960757000001,GI,0
RS106955,2018,1991,150,16.61319603,MPVC,0
RS105131,2018,1987,300,2.286151292,GI,0
RS109593,2018,1992,100,16.02315919,GI,0
RS103042,2018,1973,150,4.869055409,HDPE,0
RS104281,2018,1979,150,2.448729391,HDPE,0
RS105457,2018,1951,100,1.589638202,CU,0
RS106271,2018,1955,125,5.709861772000001,CU,0
RS10075,2018,1991,225,3.5368792119999997,GI,0
RS106405,2018,1973,150,102.96701540000001,HDPE,0
RS104311,2018,1998,150,19.548864000000002,MPVC,0
RS104232,2018,1972,250,3.116677595,CU,0
RS106389,2018,1965,125,97.22407426,HDPE,0
RS103987,2018,1961,80,79.85574140000001,HDPE,0
RS103084,2018,1970,200,25.47968916,CU,0
RS103554,2018,1984,125,201.950176,GI,0
RS106136,2018,1978,225,75.70630499,CU,0
RS104147,2018,1955,100,16.83702287,CU,0
RS10748,2018,1964,125,8.556496824,CU,0
RS104054,2018,1983,80,2.93240891,GI,0
RS105369,2018,1992,125,52.49846428,MPVC,0
RS10777,2018,1958,150,16.20017403,CU,0
RS104258,2018,1976,80,6.196300247999999,HDPE,0
RS10464,2018,1964,80,2.8427090689999996,HDPE,0
RS103461,2018,2002,100,20.92348762,MPVC,0
RS106713,2018,1959,125,9.042149794,CU,0
RS106253,2018,1944,63,266.9033202,HDPE,0
RS109087,2018,1976,80,6.098223762000001,HDPE,0
RS104391,2018,1984,125,102.2457189,GI,0
RS106838,2018,1995,150,6.707094248,RC,0
RS105183,2018,1989,200,3.3852064489999996,GI,0
RS106834,2018,1991,150,0.451906046,GI,0
RS104305,2018,1990,250,22.36370598,GI,0
RS105329,2018,1992,125,36.74477274,MPVC,0
RS106081,2018,1960,80,7.588869892999999,CU,0
RS106396,2018,1964,150,8.913277645,CU,0
RS106897,2018,1970,80,15.32968752,CU,0
RS104177,2018,1961,225,2.867816197,CU,0
RS10634,2018,1992,100,7.6841113960000005,GI,0
RS103517,2018,1967,150,214.9601034,CU,0
RS106413,2018,1969,150,3.2701793930000003,HDPE,0
RS106021,2018,1959,150,3.244066803,CU,0
RS106202,2018,1987,150,133.8309006,GI,0
RS106458,2018,1968,80,20.29536468,CU,0
RS104051,2018,1960,150,2.305437398,CU,0
RS10773,2018,1963,150,1.369349484,CU,0
RS10687,2018,1956,125,16.05789792,CU,0
RS104116,2018,1961,80,30.01512894,HDPE,0
RS106466,2018,1980,125,4.96423874,GI,0
RS10424,2018,1956,80,8.045502989,HDPE,0
RS106181,2018,1970,150,2.487069036,CU,0
RS102986,2018,1987,100,31.88914004,HDPE,0
RS106758,2018,1962,80,2.1917208880000003,HDPE,0
RS10746,2018,1958,80,19.77041626,CU,0
RS10605,2018,1995,125,5.263436316,GI,0
RS10218,2018,1961,80,62.94007644,HDPE,0
RS10188,2018,1965,100,81.80876805,HDPE,0
RS106814,2018,1994,125,127.368276,GI,0
RS105351,2018,1996,80,7.246529711,MPVC,0
RS10893,2018,1979,250,2.55000428,RC,0
RS105300,2018,1993,80,22.04918694,MPVC,0
RS106901,2018,1968,125,6.547524765,CU,0
RS10345,2018,1959,125,8.277566009,CU,0
RS104400,2018,1987,80,14.18165107,GI,0
RS10725,2018,1965,125,3.079607306,CU,0
RS104207,2018,1961,125,3.342784768,HDPE,0
RS106853,2018,1970,150,3.264224415,CU,0
RS104963,2018,1990,300,5.307612272,GI,0
RS104267,2018,1994,150,154.0544734,MPVC,0
RS10486,2018,1974,150,2.883360503,RC,0
RS105242,2018,1988,100,64.80162153,GI,0
RS105009,2018,1993,150,6.975377965,MPVC,0
RS104344,2018,1988,100,24.55206645,MPVC,0
RS109656,2018,1948,100,5.396108234,HDPE,0
RS106862,2018,1967,150,4.996229128,HDPE,0
RS105382,2018,1994,125,191.0718601,MPVC,0
RS106989,2018,1967,125,14.38049551,HDPE,0
RS105140,2018,1987,150,5.994361616,GI,0
RS105339,2018,1997,125,55.42015009,MPVC,0
RS102948,2018,1985,300,6.446420625,CU,0
RS103010,2018,1977,125,1.8847150519999998,CU,0
RS104975,2018,1999,125,1.408782763,MPVC,0
RS105375,2018,1990,100,83.33541013,MPVC,0
RS106387,2018,1968,125,2.404716912,HDPE,0
RS104321,2018,1994,225,39.26761854,GI,0
RS103946,2018,1901,80,4.291836101,CU,0
RS109207,2018,1965,125,97.53879719,HDPE,0
RS103095,2018,1963,125,3.061432227,HDPE,0
RS10142,2018,1973,100,23.83201655,CU,0
RS106400,2018,1983,150,21.48464525,GI,0
RS103132,2018,1957,80,1.33181559,CU,0
RS105106,2018,1990,150,190.2166774,MPVC,0
RS105337,2018,1996,80,43.92557084,MPVC,0
RS105461,2018,1976,125,7.060506033999999,CU,0
RS103078,2018,1980,125,5.246024146,GI,0
RS10022,2018,1957,125,5.933500546,CU,0
RS103549,2018,1980,100,108.68257220000001,HDPE,0
RS10385,2018,1969,125,59.57732974,HDPE,0
RS105160,2018,1995,80,72.39368199,MPVC,0
RS106732,2018,1960,150,25.34088982,CU,0
RS104210,2018,1957,100,33.31865919,HDPE,0
RS103523,2018,1963,250,1.305334065,RC,0
RS103983,2018,1962,150,0.981408534,CU,0
RS106013,2018,1983,150,38.04715604,CU,0
RS10906,2018,1957,150,38.24689633,HDPE,0
RS103992,2018,1961,300,27.25576443,CU,0
RS109575,2018,1998,80,47.75714325,MPVC,0
RS10760,2018,1965,80,2.133358905,HDPE,0
RS109689,2018,1945,80,22.12261432,CU,0
RS10387,2018,1967,125,38.96714844,HDPE,0
RS103558,2018,1965,150,6.961219283999999,CU,0
RS103007,2018,1967,125,78.16490544,CU,0
RS105158,2018,1997,150,8.957602115,GI,0
RS10430,2018,1994,125,13.56384398,RC,0
RS106746,2018,1960,100,1.6537482669999999,CU,0
RS105398,2018,1994,225,2.039001814,GI,0
RS103454,2018,2000,80,5.90520336,MPVC,0
RS105301,2018,1987,80,11.25354097,GI,0
RS103032,2018,1968,125,11.90874477,CU,0
RS105297,2018,1994,125,167.62379040000005,MPVC,0
RS106171,2018,1979,200,2.7269278960000003,CU,0
RS109153,2018,1995,125,167.8297987,GI,0
RS106199,2018,1966,125,4.608786018,CU,0
RS109124,2018,1974,150,2.6134515780000003,CU,0
RS109056,2018,1968,225,2.479906933,CU,0
RS10935,2018,1968,80,80.31172522,HDPE,0
RS106187,2018,1956,200,18.0409772,CU,0
RS106660,2018,1960,150,11.28542693,CU,0
RS109185,2018,1982,150,16.9291302,GI,0
RS106473,2018,1963,100,29.41462484,HDPE,0
RS10308,2018,1957,125,7.685992269,CU,0
RS105240,2018,1989,125,5.217827328,MPVC,0
RS106847,2018,1988,200,4.9519777430000005,GI,0
RS104114,2018,1959,80,1.937196515,CU,0
RS105228,2018,1993,150,2.0832622990000003,GI,0
RS10952,2018,1970,300,19.68065154,RC,0
RS103083,2018,1975,125,52.00487547,CU,0
RS10246,2018,1962,80,19.4118127,CU,0
RS105197,2018,1978,150,209.7498452,HDPE,0
RS10459,2018,1959,100,8.434023402000001,CU,0
RS103952,2018,1963,125,2.691847703,CU,0
RS106435,2018,1965,150,123.529817,HDPE,0
RS103551,2018,1972,150,36.50101432,HDPE,0
RS103085,2018,1990,125,1.980485841,GI,0
RS105319,2018,1994,80,16.46401591,MPVC,0
RS10502,2018,1963,125,20.32773542,CU,0
RS104413,2018,1993,100,15.151603699999999,MPVC,0
RS106204,2018,1986,150,5.3758381910000015,GI,0
RS106669,2018,1953,100,12.62666847,CU,0
RS106369,2018,1962,125,3.638764581,CU,0
RS103105,2018,1996,125,49.67275191,MPVC,0
RS109116,2018,1961,150,6.049193695,CU,0
RS106072,2018,1979,150,103.7112094,HDPE,0
RS103082,2018,1977,125,11.42989868,CU,0
RS10158,2018,1970,100,55.06794789,HDPE,0
RS106517,2018,1998,200,32.08239727,GI,0
RS104125,2018,1963,80,1.989076181,CU,0
RS109723,2018,1935,100,142.95656499999996,CU,0
RS10470,2018,1972,80,47.28448027,CU,0
RS106762,2018,1965,125,12.53564697,CU,0
RS109663,2018,1971,80,41.12862941,HDPE,0
RS105371,2018,1996,150,16.38595398,MPVC,0
RS106163,2018,1977,100,22.25164009,HDPE,0
RS106352,2018,1988,150,13.59253031,GI,0
RS104010,2018,1965,150,40.20126079999999,CU,0
RS105462,2018,1978,125,92.06268934,CU,0
RS109115,2018,1972,250,26.37598117,CU,0
RS109196,2018,1981,125,0.542195639,GI,0
RS103009,2018,1970,125,44.32106727,CU,0
RS10165,2018,1982,125,49.34364914,HDPE,0
RS105256,2018,1997,150,3.3478664310000004,MPVC,0
RS103544,2018,1993,200,6.887625306,GI,0
RS10382,2018,1970,125,36.836667,HDPE,0
RS109582,2018,1979,125,61.18605002,CU,0
RS103936,2018,1964,100,2.018733792,CU,0
RS109136,2018,1974,150,30.66697227,HDPE,0
RS104309,2018,1974,150,0.381795623,CU,0
RS106659,2018,1960,125,38.75036346,CU,0
RS105064,2018,1987,125,32.36869357,GI,0
RS104214,2018,1972,200,7.952259533999999,CU,0
RS10442,2018,1973,125,1.325856448,CU,0
RS103975,2018,1962,125,104.924274,HDPE,0
RS10150,2018,1971,125,62.09652803,HDPE,0
RS105323,2018,1989,125,8.126751182000001,MPVC,0
RS10357,2018,1961,80,9.904177042999999,CU,0
RS106884,2018,1973,125,3.100077067,HDPE,0
RS105435,2018,1997,250,77.69100613,GI,0
RS105097,2018,1989,125,13.13878146,GI,0
RS106656,2018,1972,300,17.91011363,RC,0
RS109585,2018,1976,125,0.6752184609999999,CU,0
RS105268,2018,1991,100,84.391623,GI,0
RS107007,2018,1970,225,1.8949628680000001,CU,0
RS106324,2018,1961,100,7.634852446,HDPE,0
RS105000,2018,1995,125,142.3552995,MPVC,0
RS10224,2018,1964,150,23.93398467,CU,0
RS109140,2018,1983,80,8.879732244,GI,0
RS106689,2018,1948,150,19.30261602,CU,0
RS103985,2018,1965,80,4.686582393,CU,0
RS10617,2018,1955,80,4.890034323,HDPE,0
RS105420,2018,1996,150,15.16327981,MPVC,0
RS10780,2018,1955,125,12.98941368,HDPE,0
RS104341,2018,1991,100,65.35893018,MPVC,0
RS104262,2018,1991,80,222.8960292,GI,0
RS103447,2018,1992,150,7.582066996,GI,0
RS103004,2018,1959,225,10.54408514,CU,0
RS106885,2018,1967,100,12.61166636,HDPE,0
RS10264,2018,1968,125,3.1962324310000003,CU,0
RS104091,2018,1978,150,1.4015571980000001,CU,0
RS10648,2018,1969,100,4.4120649080000005,CU,0
RS10351,2018,1958,100,1.2037848420000001,HDPE,0
RS104978,2018,1992,80,10.36277375,MPVC,0
RS106146,2018,1985,200,3.8176539519999997,GI,0
RS106736,2018,1961,125,219.0125627,HDPE,0
RS106249,2018,1969,125,3.435023668,HDPE,0
RS10471,2018,1994,50,2.993361906,MS,0
RS104972,2018,1995,80,97.84133016,GI,0
RS105352,2018,1990,100,19.9440349,MPVC,0
RS109650,2018,1965,100,49.13726247,HDPE,0
RS103071,2018,1988,125,3.974293545,GI,0
RS106321,2018,1963,100,4.506401547,CU,0
RS10087,2018,1958,125,68.92424040000002,HDPE,0
RS109588,2018,1986,100,1.9971983619999998,GI,0
RS103982,2018,1964,80,0.5415061520000001,HDPE,0
RS10035,2018,1951,80,23.95493943,CU,0
RS106808,2018,1965,150,7.98546382,HDPE,0
RS109081,2018,1973,100,21.49855737,HDPE,0
RS105069,2018,1983,80,138.9020198,GI,0
RS102943,2018,1974,150,1.278675353,CU,0
RS104968,2018,1975,200,2.406936746,CU,0
RS106602,2018,1960,80,11.22573057,HDPE,0
RS106370,2018,1970,80,32.59278351,CU,0
RS103457,2018,1998,125,101.60738640000001,MPVC,0
RS10576,2018,1952,125,28.27983892,CU,0
RS106805,2018,1981,300,48.92197936,CU,0
RS105134,2018,1983,250,3.699718583,GI,0
RS10885,2018,1966,125,2.542057558,CU,0
RS105409,2018,1993,125,13.37225776,MPVC,0
RS104235,2018,1985,100,128.83640069999998,GI,0
RS10570,2018,1950,150,28.38403299,CU,0
RS105263,2018,1989,80,278.6003941,MPVC,0
RS106162,2018,1979,150,2.98716854,HDPE,0
RS106078,2018,1981,100,7.368924586,HDPE,0
RS104126,2018,1962,250,80.61843114,CU,0
RS106793,2018,1997,80,54.17711174,MPVC,0
RS109174,2018,1995,125,3.85080291,GI,0
RS104095,2018,1959,80,2.463724537,CU,0
RS104319,2018,1993,125,17.78537207,MPVC,0
RS106188,2018,1975,225,5.919116807000001,CU,0
RS106475,2018,1967,125,2.398682714,CU,0
RS105217,2018,1996,150,1.4725654240000001,GI,0
RS10154,2018,1968,80,4.116619966,HDPE,0
RS105389,2018,1994,300,25.01010494,GI,0
RS106340,2018,1971,300,52.57025882,CU,0
RS106453,2018,1978,125,4.763324053,GI,0
RS10774,2018,1990,80,5.783754782000001,GI,0
RS10783,2018,1964,100,83.33449571,HDPE,0
RS105254,2018,1988,300,29.95029213,GI,0
RS104389,2018,1987,250,18.11830628,GI,0
RS106102,2018,1978,225,17.26096754,CU,0
RS106357,2018,1985,150,259.0362966,GI,0
RS106331,2018,1980,125,21.78835784,GI,0
RS104113,2018,1992,100,68.90222409,GI,0
RS109182,2018,1988,200,3.24321449,GI,0
RS10062,2018,1960,150,43.67689342,HDPE,0
RS10270,2018,1926,100,416.7750327,CU,0
RS105447,2018,1996,80,20.81179912,MPVC,0
RS106322,2018,1963,80,2.333933896,CU,0
RS102975,2018,1985,80,30.90890803,HDPE,0
RS105333,2018,1992,100,190.7924179,MPVC,0
RS105426,2018,1992,80,135.4987704,MPVC,0
RS105408,2018,1998,125,10.05478367,MPVC,0
RS106822,2018,1983,250,23.09947642,CU,0
RS10696,2018,1954,100,22.91131192,CU,0
RS106796,2018,1995,125,290.4932123000001,GI,0
RS106232,2018,1982,125,123.05070359999999,HDPE,0
RS10185,2018,1994,125,10.00926781,GI,0
RS106544,2018,1972,150,1.1431553,CU,0
RS10508,2018,1982,80,21.24967696,GI,0
RS106764,2018,1967,150,343.2149111,HDPE,0
RS104374,2018,1989,250,1.904036083,GI,0
RS109142,2018,1981,125,25.30300132,HDPE,0
RS106258,2018,1992,150,42.54531236,GI,0
RS10445,2018,1972,125,25.4022348,CU,0
RS104330,2018,1992,200,0.8956909820000001,RC,0
RS109134,2018,1979,150,2.612378379,HDPE,0
RS107004,2018,1980,250,3.9902979860000003,CU,0
RS103059,2018,1961,100,9.11340308,CU,0
RS10849,2018,1993,125,4.063485466,GI,0
RS106189,2018,1964,100,5.434571999,CU,0
RS106112,2018,1956,80,33.17072565,CU,0
RS104966,2018,1992,150,17.72802087,GI,0
RS106265,2018,1986,150,0.478068371,GI,0
RS102926,2018,1966,150,1.289370347,CU,0
RS10958,2018,1977,125,6.94677212,CU,0
RS10211,2018,1969,80,3.544699586,CU,0
RS10468,2018,1987,100,12.99453426,GI,0
RS106101,2018,1973,125,1.761198056,HDPE,0
RS105994,2018,1995,125,14.41530185,GI,0
RS105015,2018,1984,125,77.84163259,HDPE,0
RS106075,2018,1974,100,37.23384470000001,HDPE,0
RS106182,2018,1963,250,1.829207372,CU,0
RS104026,2018,1963,200,16.27306746,CU,0
RS10436,2018,1997,150,95.09165635,MPVC,0
RS106184,2018,1968,150,7.825051369,HDPE,0
RS106740,2018,1971,100,104.26314,HDPE,0
RS109682,2018,1964,125,1.918784162,CU,0
RS104976,2018,1990,125,3.031703378,GI,0
RS106959,2018,1963,100,5.021869217,HDPE,0
RS10692,2018,1960,125,20.47433144,CU,0
RS106759,2018,1983,80,30.70746866,HDPE,0
RS102939,2018,1970,100,25.46132606,CU,0
RS103080,2018,1962,150,76.46750390000003,CU,0
RS106099,2018,1988,100,2.3730113999999998,HDPE,0
RS10636,2018,1928,80,11.72290743,CU,0
RS103445,2018,1946,80,14.87123227,CU,0
RS10304,2018,1963,80,16.45123651,CU,0
RS10116,2018,1954,80,8.242850561000001,CU,0
RS104016,2018,1963,225,4.210801169,CU,0
RS10179,2018,1959,100,8.355982517000001,CU,0
RS105088,2018,1991,300,0.961582741,GI,0
RS10911,2018,1979,150,22.12196564,CU,0
RS109735,2018,1988,150,69.72785308,GI,0
RS103031,2018,1968,80,0.547373412,CU,0
RS10882,2018,1970,250,16.16016858,CU,0
RS105133,2018,1980,250,2.148809575,GI,0
RS104243,2018,1969,125,18.6499,CU,0
RS10926,2018,1962,125,51.44886521,HDPE,0
RS104979,2018,1997,125,1.2931797059999999,MPVC,0
RS106711,2018,1976,125,10.97784304,CU,0
RS105332,2018,1997,100,132.0166461,MPVC,0
RS105011,2018,1998,125,20.09445551,MPVC,0
RS10245,2018,1957,80,27.1185588,HDPE,0
RS103111,2018,1969,250,2.199092661,RC,0
RS106946,2018,1977,200,17.42072616,GI,0
RS103944,2018,1912,225,6.824048231,CU,0
RS106706,2018,1971,250,11.07948334,CU,0
RS106018,2018,1981,125,15.16054967,GI,0
RS106541,2018,1973,150,289.7399349,HDPE,0
RS103529,2018,1965,125,4.945297968999999,CU,0
RS103425,2018,1995,300,3.5361392869999997,GI,0
RS105299,2018,1989,125,28.54022929,MPVC,0
RS106527,2018,1991,125,3.672559153,GI,0
RS109726,2018,1960,150,0.768316048,HDPE,0
RS103153,2018,1961,300,0.79048702,CU,0
RS102918,2018,1960,80,2.242275621,HDPE,0
RS103956,2018,1974,225,0.9523941490000001,CU,0
RS103972,2018,1964,125,22.74535795,CU,0
RS10074,2018,1989,200,0.850292079,GI,0
RS104078,2018,1962,125,55.00330511,HDPE,0
RS103542,2018,1966,300,10.64626215,HDPE,0
RS106415,2018,1978,100,57.24139471,HDPE,0
RS104404,2018,1972,250,4.192872555,CU,0
RS106434,2018,1970,80,18.941952,HDPE,0
RS105366,2018,1998,80,211.4942835,MPVC,0
RS103103,2018,1958,100,1.7304096119999999,CU,0
RS106006,2018,1993,150,2.0855976590000003,GI,0
RS103958,2018,1984,150,1.137077788,CU,0
RS106421,2018,1993,80,132.3449338,MPVC,0
RS102988,2018,1970,80,48.01175516,CU,0
RS106647,2018,1958,100,6.099189147000001,CU,0
RS10053,2018,1972,225,24.84035377,CU,0
RS105358,2018,1996,100,14.59728247,MPVC,0
RS109109,2018,1967,125,3.274130644,CU,0
RS105107,2018,1993,150,78.51944409,MPVC,0
RS10633,2018,1975,80,9.950327161,CU,0
RS105367,2018,1990,80,47.43178604,MPVC,0
RS104297,2018,1977,80,2.324939025,CU,0
RS105129,2018,1977,125,5.142376253,HDPE,0
RS10295,2018,1950,80,50.29380183,HDPE,0
RS104011,2018,1951,100,1.9469474119999999,CU,0
RS10037,2018,1951,80,18.25114793,CU,0
RS10794,2018,1953,150,18.88995128,CU,0
RS106688,2018,1985,125,4.954760997,GI,0
RS10078,2018,1967,150,8.318711041,CU,0
RS104985,2018,2000,200,90.67607244,GI,0
RS105448,2018,1991,150,38.94456202,MPVC,0
RS104092,2018,1961,80,58.71027883,HDPE,0
RS106852,2018,1971,150,9.764977684,CU,0
RS106914,2018,1973,150,6.044500783999999,HDPE,0
RS106194,2018,1971,125,4.951047742,CU,0
