Part ID,Failure_Year
RS163573,2005
RS142628,2008
RS164922,2010
RS198616,2005
RS191465,2002
RS219028,2000
RS136854,2005
RS185193,2006
RS26753,2006
RS23112,2007
RS40128,2006
RS165919,2004
RS44640,2004
RS130364,2007
RS116943,2004
RS49141,2008
RS55498,2004
RS189650,2007
RS160284,2003
RS7165,2010
RS159771,2003
RS50493,2008
RS163732,2000
RS57896,2003
RS72934,2008
RS44043,2003
RS191551,2006
RS188265,2007
RS188265,2008
RS157915,2001
RS39441,2006
RS198482,2001
RS131207,2003
RS165885,2009
RS38498,2007
RS38498,2008
RS195724,2008
RS99149,2009
RS6407,2009
RS115920,2006
RS113343,2006
RS113343,2007
RS176794,2009
RS165073,2002
RS196081,2004
RS16743,2006
RS160744,2007
RS92830,2006
RS35139,2001
RS47392,2007
RS29966,2008
RS61882,2004
RS94156,2005
RS207610,2006
RS25684,2008
RS23229,2002
RS20178,2007
RS179018,2006
RS45034,2005
RS14726,2009
RS196234,2006
RS23124,2002
RS137888,2006
RS192763,2005
RS27302,2003
RS5152,2004
RS76633,2003
RS169898,2003
RS119623,2005
RS162759,2012
RS118806,2007
RS64272,2002
RS189167,2007
RS62389,2010
RS62389,2011
RS92533,2009
RS135830,2007
RS187936,2004
RS105191,2005
RS169679,2012
RS10860,2010
RS33359,2010
RS204251,2009
RS153349,2008
RS213193,2008
RS16111,2008
RS22932,2008
RS161518,2007
RS159809,2007
RS196288,2005
RS195959,2005
RS211414,2003
RS65182,2002
RS130721,2003
RS43811,2001
RS84081,2000
RS19606,2003
RS171622,2003
RS40620,2001
RS70750,2003
TS6841,2006
RS76841,2004
RS126219,2008
RS46754,2007
RS206495,2002
RS119053,2002
RS200341,2010
RS180911,2005
RS194465,2012
RS76924,2012
RS60337,2011
TS60037,2008
TS59433,2005
TS59437,2003
TS59437,2005
TS59365,2003
RS147496,2003
TS59367,2002
TS59334,2003
TS10526,2003
TS59433,2004
TS59372,2003
TS59412,2005
TS59484,2003
TS4122,2003
TS59471,2002
TS10532,2002
TS10532,2005
TS10532,2004
TS7083,2005
TS59433,2002
TS59433,2002
TS4122,2002
TS59412,2003
TS61535,2002
TS7085,2005
TS10552,2002
TS10532,2005
TS20519,2002
TS59413,2004
TS59433,2003
TS59397,2003
TS10526,2002
TS7085,2005
TS59485,2004
TS1578,2004
TS5698,2003
TS5394,2004
TS59433,2005
TS2089,2005
TS10526,2002
TS59694,2003
TS59433,2005
TS59485,2002
TS10526,2003
TS10526,2005
TS59442,2004
TS10552,2003
TS7065,2004
TS59441,2003
TS59453,2002
TS7085,2003
TS4485,2003
TS51232,2003
TS56586,2003
TS10527,2005
TS59433,2002
TS59485,2004
TS59433,2005
TS10526,2002
TS10532,2004
TS7096,2002
TS7095,2002
TS7085,2002
RS166981,2005
RS234185,2005
TS59433,2004
TS7065,2005
TS10552,2003
TS61535,2006
TS10532,2003
TS10552,2005
TS2248,2004
TS10527,2006
TS20519,2005
TS7096,2003
TS7065,2006
TS7065,2003
TS28909,2004
TS10532,2006
TS10532,2006
TS2255,2006
TS7065,2005
TS10552,2003
TS59635,2006
TS59437,2006
TS59397,2005
TS59433,2006
TS10532,2003
TS7083,2003
TS60603,2004
TS2252,2006
TS2255,2005
TS56580,2006
TS4462,2006
TS59484,2006
TS10526,2005
TS10532,2003
TS10532,2003
TS59485,2006
TS59687,2003
TS3615,2004
TS5233,2005
TS10526,2003
TS7085,2005
TS59690,2005
TS10518,2004
TS59437,2005
TS10532,2005
TS59433,2005
TS59442,2006
TS61526,2004
TS59485,2006
TS61535,2004
TS10531,2004
TS59437,2006
TS59433,2003
TS59413,2006
TS59442,2006
TS10532,2005
TS59433,2005
TS59433,2006
TS10552,2005
TS59484,2004
TS59635,2004
TS20519,2004
TS59485,2005
TS10531,2006
TS10532,2005
TS59484,2005
TS10509,2004
TS10552,2005
TS59485,2004
TS10532,2003
TS10532,2006
TS10532,2005
TS6745,2005
TS56325,2003
TS7065,2004
TS10532,2006
TS7065,2003
TS10532,2003
TS59485,2005
TS10410,2003
TS59442,2003
TS61535,2004
TS10556,2006
TS59687,2003
TS59485,2004
TS10552,2005
TS7095,2003
TS61535,2005
TS10532,2004
TS10526,2004
TS7065,2003
TS10532,2006
TS59687,2003
TS10522,2004
TS5233,2004
TS7085,2006
TS57587,2003
TS59433,2006
TS10532,2004
TS59433,2004
TS10515,2004
TS59156,2005
TS5456,2004
TS59442,2004
TS59442,2005
TS10532,2003
TS10520,2003
TS59584,2005
TS59460,2003
TS7065,2005
TS59412,2006
TS7055,2004
TS7085,2003
TS59437,2003
TS59687,2006
TS77868,2003
TS59433,2006
TS10532,2005
TS59687,2003
TS10532,2003
TS59694,2005
TS59471,2003
TS59686,2004
TS7085,2005
TS59787,2005
TS59378,2005
TS7065,2005
TS59485,2003
TS59697,2005
TS7083,2003
TS10532,2005
RS161003,2003
RS267403,2006
RS267403,2006
RS159428,2003
RS28681,2003
RS91555,2005
RS200203,2007
RS256027,2006
TS2609,2006
TS59811,2005
TS57480,2004
TS58986,2007
TS59333,2007
TS7085,2005
TS7065,2004
TS62470,2004
TS2255,2005
TS2254,2004
TS59433,2004
TS7065,2007
TS10552,2004
TS59433,2005
TS10532,2006
TS59437,2005
TS20519,2005
TS10506,2005
TS59485,2005
TS60252,2007
TS59433,2006
TS7085,2004
TS7065,2006
TS7085,2005
TS10532,2006
TS59442,2005
TS10532,2005
TS7085,2006
TS7085,2006
TS10522,2006
TS60113,2007
TS61540,2004
RS234185,2005
RS158898,2007
TS59316,2008
RS23040,2005
RS40023,2007
RS246511,2005
RS169765,2005
RS237826,2007
RS61975,2006
RS204631,2008
RS251951,2008
RS202687,2005
TS6780,2007
TS10379,2006
RS234185,2006
RS198337,2008
TS4532,2007
RS198436,2006
TS2255,2006
RS257575,2006
RS209429,2008
RS176429,2009
RS58043,2009
RS196297,2007
RS34611,2008
RS158362,2009
RS113004,2009
RS163167,2006
RS27686,2007
RS16354,2007
TS2602,2008
TS58893,2009
TS59155,2009
TS59368,2008
TS3051,2009
RS49489,2008
RS171765,2010
RS115910,2010
RS57420,2010
RS33466,2010
RS34875,2010
RS13883,2008
RS3712,2007
RS182301,2010
TS2255,2009
RS22123,2008
RS160276,2007
RS68784,2010
RS122367,2010
RS94444,2007
RS42913,2007
RS195684,2007
RS23779,2010
RS18534,2008
RS163335,2010
RS192966,2008
RS46526,2007
RS91575,2007
RS187139,2010
RS125994,2009
RS142036,2011
RS125311,2008
RS117027,2011
RS254522,2008
RS29243,2010
RS163672,2009
RS116417,2009
RS74430,2009
RS195724,2009
RS199235,2009
RS51488,2009
RS54160,2011
RS181324,2010
RS48638,2008
RS1418,2010
RS200667,2008
RS59689,2008
RS247190,2010
RS51894,2008
RS205225,2011
RS11709,2009
RS209347,2011
RS39382,2009
RS88112,2008
RS121249,2008
TS2609,2010
TS2254,2009
TS4373,2008
RS213097,2011
TS59372,2011
RS161887,2009
RS76128,2008
RS82154,2010
RS21655,2008
RS34306,2008
RS178563,2011
RS96002,2010
RS196565,2009
RS156024,2009
RS118432,2009
RS125452,2009
RS18172,2011
RS13137,2010
RS21113,2009
RS18817,2008
RS21930,2010
RS148969,2008
RS18954,2010
RS21408,2010
RS192938,2008
RS18523,2008
RS4198,2010
RS56853,2009
RS18550,2009
RS119591,2011
RS157751,2010
RS19053,2011
RS58057,2009
RS18002,2009
RS109662,2011
RS116991,2008
RS118734,2011
RS21616,2010
RS161738,2010
RS122155,2011
RS62858,2012
RS118559,2011
RS190374,2011
RS208385,2011
RS141841,2012
RS28522,2010
RS96248,2009
RS167396,2010
RS192724,2012
TS59364,2010
RS180475,2010
RS48564,2011
RS156034,2012
RS64102,2009
RS56139,2009
RS207624,2009
RS84131,2010
RS211684,2009
RS194985,2011
RS206333,2011
RS33161,2011
RS233485,2012
RS205119,2011
RS56155,2012
RS139608,2010
RS79405,2009
RS25392,2011
RS192281,2009
RS136163,2012
RS93426,2011
RS4778,2012
RS3547,2009
RS17121,2012
RS209434,2013
RS7753,2012
RS20665,2013
RS22723,2013
RS23776,2010
RS182707,2010
RS139965,2010
RS21353,2011
RS139329,2012
RS21344,2010
RS12379,2011
RS96950,2010
RS43731,2012
RS142478,2013
RS192082,2012
RS202667,2011
RS51055,2012
RS200637,2011
RS73400,2013
RS189657,2012
RS164806,2011
RS27677,2010
RS23035,2012
RS61938,2010
RS74490,2012
RS22733,2010
RS73126,2010
RS133824,2011
RS147787,2013
RS94307,2011
RS136117,2011
RS169031,2012
TS59848,2010
RS135243,2013
RS27196,2010
RS4364,2011
RS139946,2010
RS28436,2012
RS186747,2010
RS133166,2012
RS51360,2011
RS136936,2012
RS133083,2012
RS182710,2010
RS147672,2012
RS155877,2011
RS94263,2011
RS4347,2012
RS11019,2012
RS12684,2012
RS96002,2011
RS42828,2011
RS27869,2012
RS4223,2010
RS119535,2010
RS16615,2012
RS156034,2010
RS203388,2012
RS30141,2013
RS111109,2012
RS69535,2011
RS84792,2011
RS134950,2013
RS195038,2010
RS137810,2012
RS79422,2011
RS41769,2013
RS154022,2013
RS33533,2010
RS61059,2010
RS170711,2011
RS70767,2011
RS44041,2012
RS131226,2012
RS227934,2013
RS197892,2010
RS206597,2012
RS113331,2010
RS59764,2011
RS69535,2012
RS39437,2012
RS197998,2012
RS1414,2011
RS58217,2013
RS256129,2013
RS116029,2011
RS160915,2012
RS57032,2011
RS166235,2012
RS143513,2012
RS114395,2010
RS56430,2013
RS77204,2013
RS77169,2012
RS56739,2012
RS117991,2012
RS6632,2011
RS168436,2012
RS58166,2011
RS63918,2011
RS49843,2012
RS134714,2010
RS200743,2011
RS154003,2013
RS23222,2013
RS115803,2012
RS116404,2013
RS106390,2012
RS227932,2013
RS44121,2010
RS191879,2011
RS182212,2013
RS54202,2011
RS247191,2012
RS58214,2010
RS176590,2013
RS153693,2011
RS176795,2011
RS54149,2010
RS64055,2010
RS47252,2012
RS74720,2012
RS36484,2010
RS131207,2011
RS40314,2010
RS197668,2011
RS176510,2013
RS66558,2010
RS54781,2012
RS205209,2010
RS186164,2013
RS115904,2010
RS55810,2012
RS40552,2013
RS63598,2011
RS29978,2013
RS244270,2011
RS79405,2012
RS191859,2013
RS140240,2012
RS50427,2010
RS142571,2012
RS72748,2011
RS40254,2012
RS44172,2013
RS128599,2012
RS194770,2013
RS138960,2013
RS174509,2013
RS180639,2010
RS49244,2013
RS47804,2011
RS54113,2010
RS62030,2012
RS200435,2013
RS246896,2010
RS68411,2011
RS134708,2012
RS62433,2013
RS116296,2012
RS183114,2012
RS115785,2011
RS211051,2013
RS99717,2010
RS199129,2012
RS47794,2011
RS40985,2013
RS58093,2010
RS179369,2011
RS257142,2010
RS33182,2010
RS43865,2011
RS66519,2012
RS222044,2012
RS238886,2012
RS142623,2012
RS44077,2013
RS199318,2011
RS44068,2012
RS76635,2013
RS115803,2010
RS56377,2010
RS200688,2012
RS193424,2011
RS49746,2013
RS189247,2013
RS130052,2011
RS209384,2010
RS51524,2010
RS174460,2010
RS33119,2013
RS66557,2013
RS44066,2011
RS189229,2012
RS36005,2010
RS83032,2010
RS44026,2011
RS54651,2012
RS172501,2013
RS109191,2011
RS61100,2010
RS60033,2012
RS191559,2011
RS147762,2013
RS114516,2011
RS199142,2013
RS58210,2011
RS136860,2012
RS50002,2013
RS29623,2013
RS242272,2012
RS51846,2011
RS208062,2011
RS37658,2013
RS1464,2010
RS65287,2010
RS255123,2010
RS38019,2012
RS183871,2013
RS187977,2011
RS106801,2013
RS206699,2011
RS168745,2012
RS134659,2013
RS182189,2013
RS51609,2010
RS181594,2011
RS207646,2010
RS153848,2013
RS142720,2012
RS200436,2013
RS182151,2012
RS115215,2011
RS44643,2011
RS206597,2010
RS30788,2013
RS106598,2011
RS106197,2011
RS154842,2013
RS83031,2012
RS40655,2012
RS84768,2010
RS56620,2011
RS32935,2012
RS252551,2011
RS176581,2011
RS40240,2012
RS139734,2011
RS76586,2012
RS63138,2011
RS59752,2011
RS64272,2011
RS75427,2013
RS160881,2010
RS188317,2010
RS114080,2010
RS29691,2011
RS166072,2010
RS130636,2012
RS24600,2011
RS158295,2013
RS131394,2013
RS58015,2010
RS74630,2013
RS92664,2012
RS192728,2013
RS205664,2010
RS50482,2010
RS25617,2010
RS131226,2013
RS93935,2013
TS2712,2013
TS57429,2013
TS28876,2013
TS2558,2012
RS52188,2010
TS2710,2010
TS2255,2013
TS81564,2013
TS2268,2012
RS52568,2010
RS64409,2013
RS51041,2012
RS174426,2012
RS89795,2011
RS206502,2011
RS40281,2013
RS174054,2010
RS47820,2011
RS51069,2013
RS63538,2011
RS61273,2011
RS32536,2011
RS129129,2011
RS150501,2011
RS50578,2012
RS119326,2012
RS150510,2011
RS150484,2013
RS74645,2011
RS138269,2011
RS203434,2011
RS58419,2010
RS234276,2012
RS44583,2010
RS32623,2013
RS181554,2013
RS59709,2013
RS76932,2010
RS179254,2012
RS207062,2010
RS248071,2011
RS35972,2010
RS176376,2010
RS163912,2012
RS45236,2013
RS206212,2011
RS29946,2013
RS178893,2013
RS138898,2010
RS63968,2013
RS172010,2013
RS188087,2011
RS33395,2011
RS33338,2010
RS37653,2011
RS200435,2010
RS179516,2010
RS183395,2013
RS59573,2013
RS76628,2013
RS54296,2012
RS52595,2011
RS154661,2013
RS138354,2011
RS211311,2012
RS176018,2010
RS97248,2013
RS207534,2010
RS47325,2011
RS139575,2013
RS171243,2011
RS37853,2010
RS61431,2010
RS194886,2013
RS118691,2013
RS176192,2013
RS132770,2013
RS51835,2012
RS133183,2013
RS59670,2012
RS41327,2010
RS33364,2010
RS190658,2013
RS23040,2013
RS133195,2012
RS64859,2012
RS49671,2010
RS206451,2011
RS76574,2012
RS206495,2013
RS37496,2011
RS207626,2013
RS50113,2010
RS208112,2010
RS206186,2010
RS62389,2012
RS211308,2011
RS201572,2011
RS113979,2011
RS111392,2011
RS207672,2012
RS60026,2010
RS62409,2010
RS178780,2012
RS76563,2013
RS173209,2010
RS206597,2013
RS64104,2012
RS59695,2010
RS68273,2013
RS62777,2012
RS76623,2012
RS169662,2012
RS57596,2011
RS64508,2013
RS60538,2012
RS154668,2011
RS63968,2010
RS203339,2012
RS117297,2013
RS33525,2013
RS30126,2013
RS76856,2010
RS67717,2010
RS196728,2011
RS203889,2013
RS56474,2011
RS41227,2012
RS193507,2010
RS36058,2012
RS216999,2013
RS211840,2010
RS132672,2012
RS155025,2013
RS116215,2010
RS41832,2013
RS47848,2013
RS26924,2012
RS46656,2011
RS44708,2013
RS64026,2010
RS113790,2013
RS84750,2011
RS19847,2013
RS26486,2011
RS26486,2012
RS169741,2010
RS165998,2011
RS41780,2012
RS140048,2012
RS166069,2012
RS57529,2010
RS176491,2010
RS38072,2012
RS65069,2013
RS166072,2011
RS31854,2011
RS133592,2010
RS61260,2012
RS132848,2011
RS178185,2010
RS106564,2012
RS28976,2013
RS61524,2012
RS139734,2013
RS170466,2012
RS165442,2010
RS44073,2010
RS41780,2010
RS206493,2013
RS30945,2013
RS67586,2013
RS106567,2011
RS56503,2010
RS57445,2012
RS133195,2010
RS49463,2011
RS211447,2012
RS56166,2013
RS38019,2011
RS160915,2011
RS191781,2013
RS68508,2010
RS161022,2013
RS152074,2011
RS43409,2013
RS41748,2010
RS154773,2013
RS70903,2012
RS65572,2010
RS61274,2010
RS112744,2012
RS45178,2013
RS31073,2013
RS44040,2010
RS139782,2013
RS37497,2011
RS176803,2013
RS77205,2012
RS115785,2010
RS176286,2012
RS58585,2013
RS56163,2011
RS128594,2012
RS196628,2010
RS208105,2013
RS106569,2012
RS176998,2013
RS75377,2012
RS142531,2010
RS70988,2012
RS84792,2011
RS206940,2010
RS43930,2012
RS64859,2013
RS32857,2012
RS111314,2011
RS196791,2011
RS208055,2010
RS67598,2012
RS53504,2011
RS172049,2010
RS59695,2013
RS58418,2012
RS138270,2013
RS30945,2011
RS150447,2010
RS117402,2010
RS48010,2011
RS47201,2013
RS32975,2012
RS176036,2012
RS176030,2013
RS75319,2013
RS137879,2012
RS40426,2012
RS74721,2013
RS31636,2010
RS41270,2011
RS126473,2012
RS197913,2013
RS194602,2012
RS181475,2010
RS242499,2012
RS57591,2013
RS37853,2010
RS30945,2010
RS197913,2012
RS211364,2013
RS19789,2012
RS33390,2012
RS200374,2010
RS176850,2010
RS35998,2013
RS76598,2013
RS56300,2011
RS182004,2010
RS32478,2012
RS205090,2010
RS183640,2010
RS41745,2010
RS50526,2010
RS247627,2010
RS168216,2012
RS44641,2011
RS55210,2013
RS207646,2011
RS51955,2011
RS210047,2010
RS106595,2011
RS37992,2010
RS50078,2011
RS33448,2011
RS163788,2012
RS62030,2011
RS169615,2010
RS194764,2012
RS33370,2013
RS25490,2012
RS181588,2010
RS51032,2012
RS113872,2011
RS140804,2013
RS44034,2011
RS44039,2010
RS211714,2010
RS32845,2010
RS229037,2010
RS197877,2010
RS84014,2011
RS115698,2011
RS177957,2013
RS194774,2013
RS116132,2013
RS41417,2012
RS50666,2010
RS41438,2010
RS150501,2013
RS59695,2012
RS38449,2012
RS209249,2012
RS32857,2013
RS164861,2013
RS41437,2010
RS69117,2010
RS172010,2010
RS164228,2011
RS169740,2010
RS140079,2011
RS129003,2012
RS183366,2012
RS154202,2013
RS188168,2010
RS109094,2012
RS176850,2013
RS36554,2012
RS206653,2010
RS194975,2012
RS45236,2013
RS106164,2013
RS106215,2011
RS57439,2012
RS140048,2010
RS6653,2013
RS57441,2013
RS84196,2011
RS64055,2011
RS50541,2013
RS57529,2010
RS182103,2010
RS137738,2012
RS254972,2013
RS196938,2013
RS115977,2010
RS188935,2011
RS174059,2010
RS51773,2011
RS40293,2010
RS188022,2012
RS174114,2012
RS232119,2011
RS152579,2012
RS173480,2012
RS23167,2010
RS209061,2013
RS46697,2012
RS39335,2010
RS89798,2013
RS138999,2010
RS32800,2011
RS37004,2013
RS79405,2013
RS30120,2012
RS181820,2011
RS117458,2013
RS201584,2012
RS23070,2010
RS70767,2011
RS56769,2013
RS173480,2011
RS188935,2010
RS47794,2011
RS31929,2012
RS50444,2013
RS173609,2013
RS196769,2012
RS70180,2012
RS142561,2013
RS63739,2012
RS193434,2012
RS29589,2010
RS183640,2012
RS174711,2013
RS26448,2010
RS136793,2011
RS204755,2010
RS114005,2011
RS176998,2011
RS228686,2010
RS50396,2012
RS68997,2012
RS44676,2011
RS254625,2011
RS221722,2011
RS175405,2010
RS204399,2010
RS95673,2013
RS8202,2010
RS31839,2012
RS56413,2011
RS56415,2013
RS58479,2010
RS65547,2012
RS154719,2013
RS76824,2012
RS40677,2010
RS174553,2010
RS184765,2011
RS160936,2011
RS44474,2012
RS41205,2012
RS219287,2013
RS133158,2011
RS181503,2013
RS51385,2011
RS76635,2012
RS25728,2012
RS154628,2011
RS139077,2012
RS117924,2011
RS33370,2010
RS177904,2013
RS51033,2010
RS106174,2010
RS191888,2010
RS203474,2012
RS54164,2013
RS106712,2010
RS63619,2011
RS188935,2011
RS17440,2011
RS172517,2010
RS179175,2010
RS185987,2010
RS191721,2013
RS209513,2013
RS114080,2013
RS152579,2010
RS56503,2011
RS117297,2010
RS113740,2011
RS143901,2011
RS143901,2011
RS44068,2013
RS195020,2013
RS135334,2013
RS200219,2012
RS47026,2011
RS63976,2012
RS68359,2013
RS160940,2012
RS40514,2010
RS139372,2011
RS188126,2013
RS31854,2010
RS133592,2010
RS126512,2012
RS199210,2012
RS48105,2011
RS31024,2011
RS2537,2010
RS208688,2010
RS15950,2013
RS11583,2012
RS15294,2012
RS136353,2013
RS201297,2010
RS73117,2012
RS136872,2012
RS92288,2011
RS2366,2011
RS202545,2013
RS20631,2013
RS141978,2013
RS43440,2012
RS2537,2011
RS65671,2013
RS163477,2010
RS174543,2010
RS63357,2011
RS114534,2010
RS68088,2010
RS6903,2011
RS32466,2013
RS43903,2013
RS27457,2011
RS23118,2011
RS41443,2012
RS16719,2010
RS14536,2014
RS30123,2011
RS61626,2013
RS143383,2012
RS209434,2010
RS56027,2012
RS75523,2011
RS173812,2012
RS181420,2012
RS249315,2010
RS54502,2012
RS243289,2010
RS154760,2010
RS68380,2013
RS131887,2010
RS58837,2013
RS207969,2010
RS35972,2012
RS183396,2013
RS179078,2013
RS241473,2013
RS210002,2012
RS84792,2010
TS2844,2011
TS59018,2011
TS2255,2011
TS60727,2012
RS193236,2013
RS25567,2012
RS93832,2013
RS24780,2013
TS2255,2010
RS20629,2010
RS203043,2011
RS33846,2012
RS90667,2013
RS12020,2010
TS2255,2012
TS2263,2013
RS20574,2011
RS193776,2013
RS245710,2010
RS234757,2011
RS17307,2010
RS245710,2010
RS187126,2011
RS125958,2013
TS68610,2010
RS20665,2012
RS14803,2011
RS76812,2013
RS21198,2013
RS224345,2011
RS119157,2013
RS131645,2012
RS16543,2011
RS152115,2010
RS42563,2012
RS122055,2011
RS125116,2011
RS28540,2011
RS18161,2012
RS249807,2011
RS96003,2013
RS193496,2010
TS2255,2011
RS217882,2011
RS141284,2010
RS25159,2010
RS202801,2010
RS14564,2010
RS28307,2013
RS162875,2013
RS157715,2012
RS119152,2011
RS94855,2013
RS186471,2011
RS133713,2010
RS24471,2010
RS190374,2010
RS10463,2012
RS30551,2012
RS204837,2010
RS22235,2013
RS22919,2010
RS128860,2012
RS7071,2011
RS161179,2012
RS18361,2011
RS162697,2010
RS14698,2010
RS20461,2010
RS4254,2012
RS24679,2010
RS4125,2011
RS161506,2013
RS159457,2012
RS46104,2011
RS159615,2012
RS186717,2013
RS20865,2012
RS93354,2013
RS24427,2012
RS28526,2012
RS8733,2010
RS163597,2013
RS237725,2013
RS182656,2012
RS123031,2011
RS116924,2011
RS24539,2011
RS5694,2013
RS193496,2010
RS34921,2011
RS4410,2012
RS3709,2010
RS16629,2012
RS22919,2011
RS188547,2013
RS4450,2012
RS158327,2012
RS94263,2010
RS24100,2011
RS20464,2010
RS95807,2011
RS146031,2012
RS192921,2010
RS136144,2013
RS162875,2010
RS118886,2011
RS12101,2011
RS93889,2012
RS34596,2010
RS162337,2011
RS72237,2010
RS96086,2011
RS133734,2012
RS8608,2010
RS25754,2010
RS251172,2010
RS94655,2011
RS17965,2010
RS198483,2010
RS163553,2013
RS6918,2013
RS165073,2013
RS10934,2010
RS28233,2011
RS10979,2011
RS93252,2010
RS22884,2010
RS16049,2011
RS68636,2010
RS96099,2010
RS10559,2010
RS42476,2011
RS240660,2012
RS185118,2010
RS255304,2010
RS113004,2012
RS9878,2011
RS14735,2013
RS236058,2011
RS192714,2011
RS170278,2011
RS43771,2010
RS68730,2011
RS186808,2013
RS256313,2012
RS165512,2012
RS3511,2012
RS109923,2013
RS34829,2012
RS18230,2011
RS18327,2012
RS126033,2011
RS162858,2012
RS211963,2013
RS194050,2013
RS122025,2011
RS3705,2011
RS93310,2010
RS231030,2013
RS3771,2013
RS145981,2010
RS181106,2013
RS6070,2010
RS25301,2013
RS99036,2012
RS125116,2012
RS170353,2011
RS10429,2012
RS125121,2013
RS5481,2013
RS192889,2011
RS30363,2012
RS11052,2010
RS188542,2013
RS182776,2012
RS236135,2011
RS35390,2011
RS57767,2010
RS13088,2010
RS194348,2011
RS96003,2011
RS34391,2011
RS168086,2011
RS8609,2011
RS213039,2013
RS58044,2011
RS144323,2013
RS92557,2013
RS43791,2010
RS16584,2010
RS170395,2011
RS21057,2010
RS1558,2010
RS89872,2012
RS163687,2012
RS22839,2012
RS18188,2012
RS18241,2012
RS159452,2012
RS10429,2011
RS4555,2010
RS57876,2010
RS118159,2010
RS195804,2011
RS124236,2013
RS211893,2010
RS129463,2012
RS125142,2011
RS12588,2013
RS30405,2010
RS236357,2010
RS2321,2012
RS184866,2013
RS130969,2010
RS10463,2011
RS182283,2012
RS24535,2012
RS27457,2010
RS125116,2013
RS192095,2010
RS158299,2012
RS43757,2013
RS26722,2012
RS158143,2012
RS43336,2010
RS197170,2013
RS25220,2013
RS92443,2013
RS42456,2011
RS213087,2011
RS25064,2011
RS133672,2011
RS157248,2010
RS22733,2012
RS5955,2011
RS24001,2011
RS76150,2010
RS8754,2011
RS24026,2012
RS14698,2013
RS134936,2013
RS185118,2010
RS34492,2012
RS4617,2012
RS162172,2011
RS17308,2010
RS193924,2012
RS123679,2012
RS4051,2013
RS256364,2013
RS156079,2011
RS14803,2011
RS159222,2010
RS15223,2013
RS68844,2011
RS22506,2013
RS201799,2011
RS146048,2012
RS124135,2010
RS145981,2013
RS122081,2013
RS162919,2010
RS125142,2012
RS150079,2013
RS246975,2012
RS249807,2012
RS249807,2013
RS144211,2013
RS184029,2013
RS32090,2011
RS179939,2010
RS180073,2012
RS123020,2013
RS103044,2013
RS133813,2011
RS182598,2012
RS7632,2012
TS51424,2012
RS6260,2013
RS10463,2010
RS149045,2010
RS190171,2010
RS109951,2012
RS112837,2011
RS162875,2010
RS125951,2011
RS22631,2012
RS121980,2010
RS33846,2010
RS4166,2012
RS130565,2012
RS4235,2010
RS10016,2012
RS92754,2010
RS158328,2010
RS179836,2010
RS208729,2012
RS12233,2011
RS19199,2013
RS122081,2010
RS90651,2013
RS10581,2010
RS122292,2010
RS73356,2011
RS92754,2010
RS94940,2012
RS157715,2010
RS14567,2012
RS4835,2013
RS134045,2010
RS234545,2011
RS94864,2013
RS72849,2011
RS21087,2012
RS24289,2011
RS118944,2010
RS159888,2010
RS90651,2012
RS5011,2011
RS130186,2013
RS10858,2010
RS94263,2012
RS208737,2011
RS18789,2013
RS123092,2010
RS21517,2013
RS9980,2010
RS92754,2012
RS191269,2013
RS161862,2011
RS167594,2013
RS16584,2011
RS123856,2012
RS15091,2013
RS26682,2010
RS11062,2013
RS158861,2013
RS252108,2010
RS10817,2012
RS16566,2011
RS11959,2012
RS242577,2011
RS122227,2010
RS21142,2013
RS145981,2011
RS111984,2010
RS183009,2011
RS182290,2010
RS11050,2011
RS190080,2013
RS172276,2012
RS16629,2011
RS4666,2013
RS162900,2013
RS167219,2012
RS5361,2011
RS122025,2013
RS193240,2011
RS25574,2013
RS28308,2013
RS98831,2011
RS20631,2011
RS130969,2012
RS182320,2011
RS20453,2011
RS158399,2010
RS8914,2012
RS196023,2012
RS35389,2011
RS24427,2012
RS149045,2012
RS4134,2011
RS24431,2010
RS4410,2010
RS89762,2010
RS201860,2012
RS92526,2010
RS42623,2013
RS149045,2011
RS197231,2011
RS39825,2011
RS4555,2010
RS94259,2011
RS208663,2010
RS25159,2013
RS94551,2013
RS68776,2010
RS198341,2012
RS97792,2011
RS196382,2010
RS163687,2013
RS195649,2012
RS95754,2011
RS60766,2010
RS136635,2013
RS254967,2011
RS72060,2011
RS31238,2010
RS91206,2010
RS11381,2012
RS91465,2011
RS23369,2012
RS93863,2012
RS134076,2010
RS204973,2011
RS202792,2010
RS135962,2012
RS133824,2013
RS96051,2010
RS249807,2010
RS134076,2012
RS82309,2013
RS161409,2012
RS15191,2010
RS168086,2012
RS66240,2013
RS109688,2011
RS43810,2012
RS182938,2010
RS163597,2013
RS27317,2011
RS21649,2012
RS238869,2010
RS134908,2011
RS6260,2012
RS90017,2011
RS160241,2011
RS203025,2012
RS123577,2013
RS18122,2011
RS236947,2013
RS204949,2012
RS198482,2011
RS43230,2013
RS92558,2012
RS176015,2011
RS6285,2011
RS193250,2011
RS148336,2012
RS192871,2013
RS6274,2013
RS939,2011
RS29378,2013
RS125116,2010
RS60392,2012
RS130208,2011
RS22235,2010
RS2485,2010
RS15756,2010
RS228623,2010
RS21057,2011
RS18069,2010
RS98866,2012
RS179811,2011
RS208520,2011
RS17295,2012
RS85110,2010
RS96984,2011
RS123133,2013
RS131645,2012
RS93472,2011
RS73126,2010
RS19053,2012
RS7192,2010
RS15545,2012
RS52266,2010
RS179904,2012
RS162854,2011
RS218817,2011
RS19173,2011
RS195697,2010
